,form,headword,instance,xis_entry,xis_form
31546,aš₂-ku-nu-ni,šakānu[put]V,saao/sargonletters:P334502.28.2,akk.r02361,akk.r0236e
31547,aš₂-kun-ka-a-ni,šakānu[put]V,saao/sargonletters:P334291.18.1,akk.r02361,akk.r0236f
31548,aš₂-kun-u-ni,šakānu[put]V,saao/sargonletters:P334077.9.4,akk.r02361,akk.r02370
31549,i-sa-ak-na,šakānu[put]V,saao/sargonletters:P334186.25.3,akk.r02361,akk.r02371
31550,i-sa-ak-nu,šakānu[put]V,saao/sargonletters:P313477.21.4,akk.r02361,akk.r02372
31551,i-sa-ak-nu,šakānu[put]V,saao/sargonletters:P313513.5.5,akk.r02361,akk.r02372
31552,i-sa-ak-nu,šakānu[put]V,saao/sargonletters:P334074.9.5,akk.r02361,akk.r02372
31553,i-sa-ak-nu,šakānu[put]V,saao/sargonletters:P334187.26.1,akk.r02361,akk.r02372
31554,i-sa-ak-nu,šakānu[put]V,saao/sargonletters:P334198.24.1,akk.r02361,akk.r02372
31555,i-sa-ak-nu,šakānu[put]V,saao/sargonletters:P334673.25.1,akk.r02361,akk.r02372
31556,i-sa-ak-nu-šu,šakānu[put]V,saao/sargonletters:P313575.29.3,akk.r02361,akk.r02373
31557,i-sa-ka-nu,šakānu[put]V,saao/sargonletters:P313425.40.1,akk.r02361,akk.r02374
31558,i-sa-ka-nu,šakānu[put]V,saao/sargonletters:P313425.41.1,akk.r02361,akk.r02374
31559,i-sa-kan,šakānu[put]V,saao/sargonletters:P334104.23.5,akk.r02361,akk.r02375
31560,i-sa-kan,šakānu[put]V,saao/sargonletters:P334143.16.2,akk.r02361,akk.r02375
31561,i-sa-kan,šakānu[put]V,saao/sargonletters:P334723.16.3,akk.r02361,akk.r02375
31562,i-sa-kan,šakānu[put]V,saao/sargonletters:P336170.21.1,akk.r02361,akk.r02375
31563,i-sa-kan-a-na-ši,šakānu[put]V,saao/sargonletters:P334077.41.4,akk.r02361,akk.r02376
31564,i-sa-kan-a-ni,šakānu[put]V,saao/sargonletters:P334715.11.1,akk.r02361,akk.r02377
31565,i-sa-kan-na-ši,šakānu[put]V,saao/sargonletters:P334332.14.4,akk.r02361,akk.r02378
31566,i-sa-kan-šu,šakānu[put]V,saao/sargonletters:P334367.11.1,akk.r02361,akk.r02379
31567,i-sa-na-kan,šakānu[put]V,saao/sargonletters:P334693.14.1,akk.r02361,akk.r0237a
31568,i-sak-nu,šakānu[put]V,saao/sargonletters:P334104.47.1,akk.r02361,akk.r0237b
31569,i-sak-nu,šakānu[put]V,saao/sargonletters:P334344.17.5,akk.r02361,akk.r0237b
31570,i-sak-nu,šakānu[put]V,saao/sargonletters:P334692.14.2,akk.r02361,akk.r0237b
31571,i-sak-nu-uš,šakānu[put]V,saao/sargonletters:P313840.9.4,akk.r02361,akk.r0237c
31572,i-ša-ak-ka-an,šakānu[put]V,saao/sargonletters:P334773.42.3,akk.r02361,akk.r0237d
31573,i-šak-ka-nu-ni,šakānu[put]V,saao/sargonletters:P313452.67.1,akk.r02361,akk.r0237e
31574,i-šak-kan,šakānu[put]V,saao/sargonletters:P313547.15.3,akk.r02361,akk.r0237f
31575,i-šak-kan,šakānu[put]V,saao/sargonletters:P313773.12.8,akk.r02361,akk.r0237f
31576,i-šak-kan,šakānu[put]V,saao/sargonletters:P334092.16.1,akk.r02361,akk.r0237f
31577,i-šak-kan,šakānu[put]V,saao/sargonletters:P334193.29.2,akk.r02361,akk.r0237f
31578,i-šak-kan,šakānu[put]V,saao/sargonletters:P334442.35.6,akk.r02361,akk.r0237f
31579,i-šak-kan,šakānu[put]V,saao/sargonletters:X900015.10.1,akk.r02361,akk.r0237f
31580,i-šak-kan-an-ni-ni,šakānu[put]V,saao/sargonletters:P334587.26.1,akk.r02361,akk.r02380
31581,i-ša₂-kan,šakānu[put]V,saao/sargonletters:P334044.12.3,akk.r02361,akk.r02381
31582,i-ša₂-kan-u-ni,šakānu[put]V,saao/sargonletters:P313458.13.1,akk.r02361,akk.r02382
31583,i-ša₂-kan-u-ni,šakānu[put]V,saao/sargonletters:P314304.18.7,akk.r02361,akk.r02382
31584,i-ša₂-ku-nu,šakānu[put]V,saao/sargonletters:P313551.13.2,akk.r02361,akk.r02383
31585,i-ša₂-ku-nu-šu₂,šakānu[put]V,saao/sargonletters:P313458.14.3,akk.r02361,akk.r02384
31586,i-ša₂-kun-šu₂,šakānu[put]V,saao/sargonletters:P313551.19.1,akk.r02361,akk.r02385
31587,is-sa-ak-nu,šakānu[put]V,saao/sargonletters:P313646.10.1,akk.r02361,akk.r02386
31588,is-sa-ka-na,šakānu[put]V,saao/sargonletters:P334375.19.1,akk.r02361,akk.r02387
31589,is-sa-kan,šakānu[put]V,saao/sargonletters:P314232.20.3,akk.r02361,akk.r02388
31590,is-sa-kan,šakānu[put]V,saao/sargonletters:P334328.13.1,akk.r02361,akk.r02388
31591,is-sa-kan,šakānu[put]V,saao/sargonletters:P334671.34.8,akk.r02361,akk.r02388
31592,is-sa-kan,šakānu[put]V,saao/sargonletters:X900008.4.4,akk.r02361,akk.r02388
31593,is-sak-na-ni,šakānu[put]V,saao/sargonletters:P334858.10.1,akk.r02361,akk.r02389
31594,is-sak-nu,šakānu[put]V,saao/sargonletters:P334849.14.1,akk.r02361,akk.r0238a
31595,is-sak-nu-uš,šakānu[put]V,saao/sargonletters:P334447.27.1,akk.r02361,akk.r0238b
31596,iš-ku-na,šakānu[put]V,saao/sargonletters:P334588.8.3,akk.r02361,akk.r0238c
31597,iš-ku-na-an-ni,šakānu[put]V,saao/sargonletters:P314207.15.3,akk.r02361,akk.r0238d
31598,iš-ku-na-an-ni,šakānu[put]V,saao/sargonletters:P314207.8.1,akk.r02361,akk.r0238d
31599,iš-ku-na-an-ni-ni,šakānu[put]V,saao/sargonletters:P313508.12.2,akk.r02361,akk.r0238e
31600,iš-ku-na-an-ni-ni,šakānu[put]V,saao/sargonletters:P334695.5.1,akk.r02361,akk.r0238e
31601,iš-ku-na-ni,šakānu[put]V,saao/sargonletters:P313417.23.2,akk.r02361,akk.r0238f
31602,iš-ku-na-ni,šakānu[put]V,saao/sargonletters:P313808.6.2,akk.r02361,akk.r0238f
31603,iš-ku-na-ni-ni,šakānu[put]V,saao/sargonletters:P334055.7.2,akk.r02361,akk.r02390
31604,iš-ku-na-ni-ni,šakānu[put]V,saao/sargonletters:P334071.28.1,akk.r02361,akk.r02390
31605,iš-ku-na-ni-ni,šakānu[put]V,saao/sargonletters:P334071.5.4,akk.r02361,akk.r02390
31606,iš-ku-na-ni-ni,šakānu[put]V,saao/sargonletters:X900010.5.5,akk.r02361,akk.r02390
31607,iš-ku-nu,šakānu[put]V,saao/sargonletters:P313885.5.2,akk.r02361,akk.r02391
31608,iš-ku-nu,šakānu[put]V,saao/sargonletters:P334773.16.4,akk.r02361,akk.r02391
31609,iš-ku-nu-ni,šakānu[put]V,saao/sargonletters:P313559.9.1,akk.r02361,akk.r02392
31610,iš-ku-nu-u-ni,šakānu[put]V,saao/sargonletters:P334178.34.5,akk.r02361,akk.r02393
31611,iš-ku-nu-u-ni,šakānu[put]V,saao/sargonletters:P334483.8.4,akk.r02361,akk.r02393
31612,iš-ku-nu-šu-u-ni,šakānu[put]V,saao/sargonletters:P334152.41.1,akk.r02361,akk.r02394
31613,iš-ku-nu-šu₂-u-ni,šakānu[put]V,saao/sargonletters:P334559.8.1,akk.r02361,akk.r02395
31614,iš-kun,šakānu[put]V,saao/sargonletters:P313547.18.4,akk.r02361,akk.r02396
31615,iš-kun,šakānu[put]V,saao/sargonletters:P314249.21.3,akk.r02361,akk.r02396
31616,iš-kun,šakānu[put]V,saao/sargonletters:P334302.23.1,akk.r02361,akk.r02396
31617,iš-kun-a-ni-ni,šakānu[put]V,saao/sargonletters:P334642.14.1,akk.r02361,akk.r02397
31618,iš-kun-an-ni,šakānu[put]V,saao/sargonletters:P313630.7.5,akk.r02361,akk.r02398
31619,iš-kun-an-ni,šakānu[put]V,saao/sargonletters:P313722.10.4,akk.r02361,akk.r02398
31620,iš-kun-an-ni,šakānu[put]V,saao/sargonletters:P334555.25.5,akk.r02361,akk.r02398
31621,iš-kun-an-ni,šakānu[put]V,saao/sargonletters:P334679.8.2,akk.r02361,akk.r02398
31622,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P238649.4.5,akk.r02361,akk.r02399
31623,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P238649.8.6,akk.r02361,akk.r02399
31624,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P334106.7.2,akk.r02361,akk.r02399
31625,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P334109.8.1,akk.r02361,akk.r02399
31626,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P334361.7.1,akk.r02361,akk.r02399
31627,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P334607.18.3,akk.r02361,akk.r02399
31628,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P334607.9.2,akk.r02361,akk.r02399
31629,iš-kun-an-ni-ni,šakānu[put]V,saao/sargonletters:P334835.11.2,akk.r02361,akk.r02399
31630,iš-kun-na-na-ši,šakānu[put]V,saao/sargonletters:P313457.12.3,akk.r02361,akk.r0239a
31631,iš-kun-na-na-ši-ni,šakānu[put]V,saao/sargonletters:P334332.29.4,akk.r02361,akk.r0239b
31632,iš-kun-nu-u₂-ni,šakānu[put]V,saao/sargonletters:P334177.27.3,akk.r02361,akk.r0239c
31633,iš-kun-u-ni,šakānu[put]V,saao/sargonletters:P334149.24.3,akk.r02361,akk.r0239d
31634,iš-kun-u-ni,šakānu[put]V,saao/sargonletters:P334263.39.3,akk.r02361,akk.r0239d
31635,iš-kun-u-ni,šakānu[put]V,saao/sargonletters:P334388.4.6,akk.r02361,akk.r0239d
31636,iš-šak-nu-u-ni,šakānu[put]V,saao/sargonletters:P334142.19.7,akk.r02361,akk.r0239e
31637,iš-ši-ki-nu-ni,šakānu[put]V,saao/sargonletters:P314304.6.7,akk.r02361,akk.r0239f
31638,la-aš₂-ku-nu,šakānu[put]V,saao/sargonletters:P334284.10.4,akk.r02361,akk.r023a0
31639,la-aš₂-kun-nu,šakānu[put]V,saao/sargonletters:P314313.16.2,akk.r02361,akk.r023a1
31640,la-aš₂-kun-šu₂,šakānu[put]V,saao/sargonletters:P224485.66.2,akk.r02361,akk.r023a2
31641,liš-ku-nu,šakānu[put]V,saao/sargonletters:P314244.21.3,akk.r02361,akk.r023a3
31642,liš-ku-nu,šakānu[put]V,saao/sargonletters:P334100.10.1,akk.r02361,akk.r023a3
31643,liš-ku-nu,šakānu[put]V,saao/sargonletters:P334103.30.3,akk.r02361,akk.r023a3
31644,liš-ku-nu,šakānu[put]V,saao/sargonletters:P334322.14.4,akk.r02361,akk.r023a3
31645,liš-ku-nu,šakānu[put]V,saao/sargonletters:P334543.37.1,akk.r02361,akk.r023a3
31646,liš-ku-nu,šakānu[put]V,saao/sargonletters:P334830.39.5,akk.r02361,akk.r023a3
31647,liš-ku-nu-šu-nu,šakānu[put]V,saao/sargonletters:P334831.22.1,akk.r02361,akk.r023a4
31648,liš-kun,šakānu[put]V,saao/sargonletters:P313500.21.1,akk.r02361,akk.r023a5
31649,liš-kun,šakānu[put]V,saao/sargonletters:P313814.61.3,akk.r02361,akk.r023a5
31650,liš-kun,šakānu[put]V,saao/sargonletters:P334135.17.3,akk.r02361,akk.r023a5
31651,liš-kun,šakānu[put]V,saao/sargonletters:P334279.39.2,akk.r02361,akk.r023a5
31652,liš-kun,šakānu[put]V,saao/sargonletters:P334298.39.4,akk.r02361,akk.r023a5
31653,liš-kun,šakānu[put]V,saao/sargonletters:P334421.13.3,akk.r02361,akk.r023a5
31654,liš-kun,šakānu[put]V,saao/sargonletters:P334726.28.2,akk.r02361,akk.r023a5
31655,liš-kun-šu₂,šakānu[put]V,saao/sargonletters:P313700.17.6,akk.r02361,akk.r023a6
31656,ni-is-sa-kan,šakānu[put]V,saao/sargonletters:P313640.11.3,akk.r02361,akk.r023a7
31657,ni-iš-ku-nu-u-ni,šakānu[put]V,saao/sargonletters:P334186.38.1,akk.r02361,akk.r023a8
31658,ni-sa-kan,šakānu[put]V,saao/sargonletters:P313471.24.3,akk.r02361,akk.r023a9
31659,ni-sa-kan,šakānu[put]V,saao/sargonletters:P313737.7.3,akk.r02361,akk.r023a9
31660,ni-ša-kan-nu-ni,šakānu[put]V,saao/sargonletters:P313620.26.6,akk.r02361,akk.r023aa
31661,ni-šak-kan,šakānu[put]V,saao/sargonletters:P313587.21.3,akk.r02361,akk.r023ab
31662,ni-šak-kan,šakānu[put]V,saao/sargonletters:X900014.15.1,akk.r02361,akk.r023ab
31663,ni-šak-kan,šakānu[put]V,saao/sargonletters:X900014.16.5,akk.r02361,akk.r023ab
31664,ni-šak-kan,šakānu[put]V,saao/sargonletters:X900014.20.5,akk.r02361,akk.r023ab
31665,ni-šak-kan-šu₂-nu,šakānu[put]V,saao/sargonletters:P313976.9.2,akk.r02361,akk.r023ac
31666,ni-ša₂-kan-šu₂-nu,šakānu[put]V,saao/sargonletters:P334789.13.5,akk.r02361,akk.r023ad
31667,niš-kun,šakānu[put]V,saao/sargonletters:P334103.23.4,akk.r02361,akk.r023ae
31668,nu-ša₂-aš₂-kin₂-u-ni,šakānu[put]V,saao/sargonletters:P393866.14.3,akk.r02361,akk.r023af
31669,ta-as-sak-na,šakānu[put]V,saao/sargonletters:P334683.25.1,akk.r02361,akk.r023b0
31670,ta-aš₂-ša₂-ki-nu-ni,šakānu[put]V,saao/sargonletters:P334092.12.1,akk.r02361,akk.r023b1
31671,ta-sa-ka-na,šakānu[put]V,saao/sargonletters:P314329.6.4,akk.r02361,akk.r023b2
31672,ta-sa-kan-an-ni,šakānu[put]V,saao/sargonletters:P313452.6.1,akk.r02361,akk.r023b3
31673,ta-ša-kan-an-ni,šakānu[put]V,saao/sargonletters:P334820.42.4,akk.r02361,akk.r023b4
31674,ta-šak-ka-na-ni,šakānu[put]V,saao/sargonletters:P313491.17.2,akk.r02361,akk.r023b5
31675,ta-ša₂-ka-na,šakānu[put]V,saao/sargonletters:P314244.7.3,akk.r02361,akk.r023b6
31676,ta-ša₂-kan,šakānu[put]V,saao/sargonletters:P313517.13.4,akk.r02361,akk.r023b7
31677,taš-ku-na-ni,šakānu[put]V,saao/sargonletters:P314232.36.2,akk.r02361,akk.r023b8
31678,tu-ša₂-aš₂-kan-šu₂-nu,šakānu[put]V,saao/sargonletters:P313626.14.1,akk.r02361,akk.r023b9
31679,u₂-sa-aš₂-kin-šu₂-nu,šakānu[put]V,saao/sargonletters:P334152.15.2,akk.r02361,akk.r023ba
31680,u₂-ša₂-aš₂-kan-šu₂-nu,šakānu[put]V,saao/sargonletters:P334036.24.3,akk.r02361,akk.r023bb
31681,ša-ka-ni,šakānu[put]V,saao/sargonletters:P313491.18.2,akk.r02361,akk.r023bc
31682,ša₂-aš₂-kin-šu₂,šakānu[put]V,saao/sargonletters:P334793.14.4,akk.r02361,akk.r023bd
31683,šu-kun,šakānu[put]V,saao/sargonletters:P334834.29.6,akk.r02361,akk.r023be
31684,šu-kun-šu₂,šakānu[put]V,saao/sargonletters:P334441.18.1,akk.r02361,akk.r023bf
31685,šu-uk-na,šakānu[put]V,saao/sargonletters:P334774.9.1,akk.r02361,akk.r023c0
31686,šu-uk-na,šakānu[put]V,saao/sargonletters:P334917.5.4,akk.r02361,akk.r023c0
31687,šu-uk-nu,šakānu[put]V,saao/sargonletters:P334077.50.1,akk.r02361,akk.r023c1
31688,šu-uk-nu,šakānu[put]V,saao/sargonletters:P334077.53.2,akk.r02361,akk.r023c1
31689,šuk-na,šakānu[put]V,saao/sargonletters:P313491.6.4,akk.r02361,akk.r023c2
31690,šuk-na,šakānu[put]V,saao/sargonletters:P313620.22.6,akk.r02361,akk.r023c2
31691,{LU₂}ša₂-ki-ru-tu₂,šākiru[drunkard]N,saao/sargonletters:P314238.12.1,akk.r027c7,akk.r027c7
31692,lu-šak-ki-lu,šakkulu[wipe]V,saao/sargonletters:P224485.31.2,akk.r0232e,akk.r0232e
31693,ša-ak-lu,šaklu[withheld]AJ,saao/sargonletters:P334070.6.1,akk.r0232f,akk.r02330
31694,šak-la-na-ši,šaklu[withheld]AJ,saao/sargonletters:P313738.17.1,akk.r0232f,akk.r02331
31695,šak-la-lu-tu,šuklulu[complete]AJ,saao/sargonletters:P334616.6.1,akk.r0271b,akk.r0271b
31696,GAR-nu-u-ti,šaknu[appointee]N,saao/sargonletters:P313761.10.6,akk.r02332,akk.r02333
31697,{LU₂}GAR-ni,šaknu[appointee]N,saao/sargonletters:P334284.20.1,akk.r02332,akk.r02334
31698,{LU₂}GAR-ni,šaknu[appointee]N,saao/sargonletters:P334776.12.3,akk.r02332,akk.r02334
31699,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P313483.26.4,akk.r02332,akk.r02335
31700,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P313652.13.4,akk.r02332,akk.r02335
31701,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P314245.26.1,akk.r02332,akk.r02335
31702,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P314245.30.1,akk.r02332,akk.r02335
31703,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P314274.8.7,akk.r02332,akk.r02335
31704,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P334284.11.4,akk.r02332,akk.r02335
31705,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P334598.12.2,akk.r02332,akk.r02335
31706,{LU₂}GAR-nu,šaknu[appointee]N,saao/sargonletters:P334807.11.2,akk.r02332,akk.r02335
31707,{LU₂}GAR-nu-ME-te,šaknu[appointee]N,saao/sargonletters:X900007.5.3,akk.r02332,akk.r02336
31708,{LU₂}GAR-nu-MEŠ,šaknu[appointee]N,saao/sargonletters:P313510.59.1,akk.r02332,akk.r02337
31709,{LU₂}GAR-nu-MEŠ,šaknu[appointee]N,saao/sargonletters:P334435.15.3,akk.r02332,akk.r02337
31710,{LU₂}GAR-nu-MEŠ,šaknu[appointee]N,saao/sargonletters:P334435.23.2,akk.r02332,akk.r02337
31711,{LU₂}GAR-nu-MEŠ,šaknu[appointee]N,saao/sargonletters:P334739.8.2,akk.r02332,akk.r02337
31712,{LU₂}GAR-nu-MEŠ-ia,šaknu[appointee]N,saao/sargonletters:P313652.13.5,akk.r02332,akk.r02338
31713,{LU₂}GAR-nu-MEŠ-ia,šaknu[appointee]N,saao/sargonletters:P334385.4.3,akk.r02332,akk.r02338
31714,{LU₂}GAR-nu-MEŠ-šu₂-nu,šaknu[appointee]N,saao/sargonletters:P334084.37.2,akk.r02332,akk.r02339
31715,{LU₂}GAR-nu-ku-nu,šaknu[appointee]N,saao/sargonletters:P313551.8.1,akk.r02332,akk.r0233a
31716,{LU₂}GAR-nu-te,šaknu[appointee]N,saao/sargonletters:P313829.5.4,akk.r02332,akk.r0233b
31717,{LU₂}GAR-nu-te,šaknu[appointee]N,saao/sargonletters:P334142.18.5,akk.r02332,akk.r0233b
31718,{LU₂}GAR-nu-te,šaknu[appointee]N,saao/sargonletters:P334256.6.1,akk.r02332,akk.r0233b
31719,{LU₂}GAR-nu-te,šaknu[appointee]N,saao/sargonletters:P334695.13.1,akk.r02332,akk.r0233b
31720,{LU₂}GAR-nu-šu₂,šaknu[appointee]N,saao/sargonletters:P334442.8.2,akk.r02332,akk.r0233c
31721,{LU₂}GAR-šu₂-nu,šaknu[appointee]N,saao/sargonletters:P334367.9.2,akk.r02332,akk.r0233d
31722,{LU₂}GAR.KUR,šaknu[appointee]N,saao/sargonletters:P313571.15.3,akk.r02332,akk.r01591
31723,{LU₂}GAR.KUR,šaknu[appointee]N,saao/sargonletters:P313571.28.4,akk.r02332,akk.r01591
31724,{LU₂}GAR.KUR,šaknu[appointee]N,saao/sargonletters:P313571.31.5,akk.r02332,akk.r01591
31725,{LU₂}GAR.KUR,šaknu[appointee]N,saao/sargonletters:P313598.10.5,akk.r02332,akk.r01591
31726,{LU₂}GAR.KUR,šaknu[appointee]N,saao/sargonletters:P334328.14.6,akk.r02332,akk.r01591
31727,{LU₂}GAR.KUR-šu-nu,šaknu[appointee]N,saao/sargonletters:P314290.10.2,akk.r02332,akk.r0233e
31728,{LU₂}šak-ni,šaknu[appointee]N,saao/sargonletters:P314207.13.1,akk.r02332,akk.r0233f
31729,{LU₂}šak-ni,šaknu[appointee]N,saao/sargonletters:X900006.2.4,akk.r02332,akk.r0233f
31730,{LU₂}šak-ni-šu₂-nu,šaknu[appointee]N,saao/sargonletters:P334099.24.1,akk.r02332,akk.r02340
31731,{LU₂}šak-ni-šu₂-nu,šaknu[appointee]N,saao/sargonletters:P334422.11.2,akk.r02332,akk.r02340
31732,{LU₂}šak-nu,šaknu[appointee]N,saao/sargonletters:P334887.16.1,akk.r02332,akk.r02341
31733,{LU₂}šak-nu-MEŠ-šu₂,šaknu[appointee]N,saao/sargonletters:P334386.39.1,akk.r02332,akk.r02342
31734,{LU₂}ša₂-kan-šu₂-nu,šaknu[appointee]N,saao/sargonletters:P334422.6.2,akk.r02332,akk.r02343
31735,{LU₂}ši-kin-ṭe₃-mi,šaknu[appointee]N,saao/sargonletters:P334638.10.1,akk.r02332,akk.r02344
31736,{LU₂}ši-kin₂-ṭe₃-me,šaknu[appointee]N,saao/sargonletters:P334904.9.1,akk.r02332,akk.r02345
31737,GAR-in,šaknu[placed]AJ,saao/sargonletters:P334100.26.3,akk.r0234e,akk.r0234f
31738,ša-ka-nu,šaknu[placed]AJ,saao/sargonletters:P334302.7.2,akk.r0234e,akk.r02350
31739,ša-ka-nu,šaknu[placed]AJ,saao/sargonletters:P334302.9.1,akk.r0234e,akk.r02350
31740,šak-na,šaknu[placed]AJ,saao/sargonletters:P334339.18.1,akk.r0234e,akk.r02351
31741,šak-na-at,šaknu[placed]AJ,saao/sargonletters:P313946.9.1,akk.r0234e,akk.r02352
31742,šak-na-ni,šaknu[placed]AJ,saao/sargonletters:P314323.8.6,akk.r0234e,akk.r02353
31743,šak-nu,šaknu[placed]AJ,saao/sargonletters:P313425.7.3,akk.r0234e,akk.r02354
31744,šak-nu-u-ni,šaknu[placed]AJ,saao/sargonletters:P334069.7.1,akk.r0234e,akk.r02355
31745,šak-nu-u-ni,šaknu[placed]AJ,saao/sargonletters:P334607.11.5,akk.r0234e,akk.r02355
31746,šak-nu-u₂-ni,šaknu[placed]AJ,saao/sargonletters:P334847.40.7,akk.r0234e,akk.r02356
31747,ša₂-ak-na-ku,šaknu[placed]AJ,saao/sargonletters:P334039.27.1,akk.r0234e,akk.r02357
31748,ša₂-ak-na-ku-u-ni,šaknu[placed]AJ,saao/sargonletters:P334222.28.1,akk.r0234e,akk.r02358
31749,ša₂-ak-na-ku-u-ni,šaknu[placed]AJ,saao/sargonletters:P334351.11.1,akk.r0234e,akk.r02358
31750,ša₂-ak-nu,šaknu[placed]AJ,saao/sargonletters:P334372.13.6,akk.r0234e,akk.r02359
31751,ša₂-ak-nu,šaknu[placed]AJ,saao/sargonletters:P334372.38.4,akk.r0234e,akk.r02359
31752,ša₂-ki-in,šaknu[placed]AJ,saao/sargonletters:P334114.17.4,akk.r0234e,akk.r0235a
31753,ša₂-ki-in,šaknu[placed]AJ,saao/sargonletters:P334222.30.4,akk.r0234e,akk.r0235a
31754,ša₂-ki-ni,šaknu[placed]AJ,saao/sargonletters:P313540.8.2,akk.r0234e,akk.r0235b
31755,ša₂-ki-ni,šaknu[placed]AJ,saao/sargonletters:P313614.16.1,akk.r0234e,akk.r0235b
31756,ša₂-ki-ni,šaknu[placed]AJ,saao/sargonletters:P334060.14.4,akk.r0234e,akk.r0235b
31757,ša₂-ki-ni,šaknu[placed]AJ,saao/sargonletters:P334540.26.3,akk.r0234e,akk.r0235b
31758,ša₂-ki-ni,šaknu[placed]AJ,saao/sargonletters:P334723.19.1,akk.r0234e,akk.r0235b
31759,ša₂-kin₂,šaknu[placed]AJ,saao/sargonletters:P313815.6.5,akk.r0234e,akk.r0235c
31760,ša-ku-lu,šūkulu[fed]AJ,saao/sargonletters:P334595.4.3,akk.r02815,akk.r02815
31761,{LU₂}SIPA-sa-kul-la-te,šūkultu[feeding]N,saao/sargonletters:P314265.5.5,akk.r01d8f,akk.r01d8f
31762,ta-sa-la-ʾa-an-ni,šalāʾu[deceive]V,saao/sargonletters:P334135.7.4,akk.r02417,akk.r02417
31763,ni-iš-luh-šu-nu,šalāhu[pull out]V,saao/sargonletters:P334189.13.1,akk.r023fd,akk.r023fe
31764,u₂-ša₂-lah₃,šalāhu[pull out]V,saao/sargonletters:P313912.15.1,akk.r023fd,akk.r023ff
31765,iš-li-ma,šalāmu[be(come) healthy]V,saao/sargonletters:P313644.40.6,akk.r02400,akk.r02401
31766,lu-šal-lim-me,šalāmu[be(come) healthy]V,saao/sargonletters:P313470.32.1,akk.r02400,akk.r02402
31767,nu-šal-lam,šalāmu[be(come) healthy]V,saao/sargonletters:P334922.22.1,akk.r02400,akk.r02403
31768,nu-šal-li-me,šalāmu[be(come) healthy]V,saao/sargonletters:P334359.30.1,akk.r02400,akk.r02404
31769,tu-šal-lum-ni,šalāmu[be(come) healthy]V,saao/sargonletters:P334279.52.3,akk.r02400,akk.r02405
31770,u₂-sa-li-mu,šalāmu[be(come) healthy]V,saao/sargonletters:P334042.9.1,akk.r02400,akk.r02406
31771,u₂-sa-li-mu,šalāmu[be(come) healthy]V,saao/sargonletters:P334910.12.3,akk.r02400,akk.r02406
31772,u₂-sa-lim,šalāmu[be(come) healthy]V,saao/sargonletters:P334442.14.5,akk.r02400,akk.r02407
31773,u₂-sa-lim,šalāmu[be(come) healthy]V,saao/sargonletters:P334910.27.1,akk.r02400,akk.r02407
31774,u₂-sa-lim-me,šalāmu[be(come) healthy]V,saao/sargonletters:X900011.23.2,akk.r02400,akk.r02408
31775,u₂-sal-lim,šalāmu[be(come) healthy]V,saao/sargonletters:P313774.12.6,akk.r02400,akk.r02409
31776,u₂-šal-lam,šalāmu[be(come) healthy]V,saao/sargonletters:P334910.35.1,akk.r02400,akk.r0240a
31777,u₂-šal-lam,šalāmu[be(come) healthy]V,saao/sargonletters:P334910.9.2,akk.r02400,akk.r0240a
31778,u₂-šal-lu-mu,šalāmu[be(come) healthy]V,saao/sargonletters:P313624.17.1,akk.r02400,akk.r0240b
31779,u₂-šal-lu-mu,šalāmu[be(come) healthy]V,saao/sargonletters:P334910.16.3,akk.r02400,akk.r0240b
31780,u₂-ša₂-lu-mu,šalāmu[be(come) healthy]V,saao/sargonletters:P334203.30.2,akk.r02400,akk.r0240c
31781,šal-li-ma-an-na-ši,šalāmu[be(come) healthy]V,saao/sargonletters:P334910.31.1,akk.r02400,akk.r0240d
31782,03-šu,šalāšī-[three times]AV,saao/sargonletters:P334305.27.1,akk.r02414,akk.r02415
31783,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P313506.16.7,akk.r02414,akk.r02416
31784,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P313507.7.5,akk.r02414,akk.r02416
31785,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P313547.17.1,akk.r02414,akk.r02416
31786,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P313814.25.9,akk.r02414,akk.r02416
31787,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P314097.9.3,akk.r02414,akk.r02416
31788,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P314249.5.2,akk.r02414,akk.r02416
31789,03-šu₂,šalāšī-[three times]AV,saao/sargonletters:P334163.42.4,akk.r02414,akk.r02416
